20200208,闵行,颛桥,此房满五唯一，户型正气，楼层好，视野开阔,440万,2室2厅 | 92.27平米 | 南 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_zCFaSotAv_1.jpg.296x216.jpg
20200208,闵行,颛桥,次新小区  位置安静  业主自住精装修,380万,1室2厅 | 69.8平米 | 南 北 | 精装 | 低楼层(共15层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_294LGPT89_1.jpg.296x216.jpg
20200208,闵行,颛桥,骏苑电梯高层 精装修小两房 诚心卖 看房方便,265万,2室1厅 | 77.06平米 | 南 | 精装 | 高楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Oo1L8td2h_1.jpg.296x216.jpg
20200208,闵行,颛桥,满 二  年 ，  精 装 修 ， 近 地 铁 5 号房主自荐,200万,1室1厅 | 60.65平米 | 南 | 精装 | 低楼层(共11层) | 2012年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_de9hF6dwP_1.jpg.296x216.jpg
20200208,闵行,颛桥,金都花好悦园，楼梯房高楼层，房子无户口，业主自住房主自荐,364万,2室1厅 | 71.12平米 | 南 | 精装 | 高楼层(共7层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_4rvHG12J6.jpg.296x216.jpg
20200208,闵行,颛桥,颛溪五村  满五唯一 好楼层 好位置 邻近万达房主自荐,250万,2室1厅 | 64.24平米 | 南 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2ceVfVUJ1_1.jpg.296x216.jpg
20200208,闵行,颛桥,临地铁 近龙湖 品质小区 环境好 南北两房 诚心卖,345万,2室2厅 | 92.11平米 | 南 | 精装 | 高楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qJINkizSs_1.jpg.296x216.jpg
20200208,闵行,颛桥,中间楼层大两房，户型正气，采光充足，免增值税,350万,2室1厅 | 83.89平米 | 南 北 | 简装 | 中楼层(共17层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_9hf7whLfX_1.jpg.296x216.jpg
20200208,闵行,颛桥,君临颐和 高档别墅社区 地铁口 电梯景观房 满五唯一,685万,3室2厅 | 137.77平米 | 南 北 | 精装 | 中楼层(共8层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ec0e3137-8fa9-4fbc-bd3e-1bedf75fc823.jpg.296x216.jpg
20200208,闵行,颛桥,复式3房，少有户型，户型方正，看房方便房主自荐,465万,3室2厅 | 138平米 | 南 | 精装 | 高楼层(共6层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9d9cfd8a-eb81-4ef1-a299-95b485635f8b.jpg.296x216.jpg
20200208,闵行,颛桥,距离地铁站800米 满五唯一 精装修 双南全明户型,310万,2室2厅 | 89.68平米 | 南 | 精装 | 高楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-79281006-ac5a-4c25-8459-433e05d4ccdf.jpg.296x216.jpg
20200208,闵行,颛桥,南郊别墅（公寓）丨两房两厅带花园丨房型正气看房随时,460万,2室2厅 | 93.73平米 | 南 | 精装 | 低楼层(共4层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5c30fad3-3463-4859-bd82-e5dd3d26a9be.jpg.296x216.jpg
20200208,闵行,颛桥,次新房 一楼 挂牌价408万 价格还有空间91平诚意出售,405万,2室2厅 | 91.97平米 | 南 | 毛坯 | 低楼层(共14层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3a9735dd-e9dc-4e01-8c1c-3008ab3acb5a.jpg.296x216.jpg
