20200208,徐汇,建国西路,陕西南路建国西路 高区三开间朝南 正气大三房,1350万,3室2厅 | 145.73平米 | 南 | 精装 | 高楼层(共37层) | 1999年建 | 板塔结合,https://image1.ljcdn.com/x-se/hdic-frame/f48bd1f5-2aea-4a1b-b4d3-dfb46d493bc5.png.296x216.jpg
20200208,徐汇,建国西路,包 车位 包车位 包车位 让您的孩子赢在起跑线上！,2600万,3室2厅 | 174.91平米 | 南 | 精装 | 28层 | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0576829e-0b50-4863-b4b1-9105022ed4ab.jpg.296x216.jpg
20200208,徐汇,建国西路,建国西路嘉善路路公房 +全明户型+诚意出售,650万,2室2厅 | 49.03平米 | 南 北 | 精装 | 中楼层(共6层) | 1988年建 | 板楼,
20200208,徐汇,建国西路,复兴中路大三房+层高厅宽+居住舒适+明园世纪城景观房,1500万,3室2厅 | 171.17平米 | 南 西 北 | 精装 | 中楼层(共20层) | 2003年建 | 板楼,https://image1.ljcdn.com/x-se/shfdfs-image/20141211/ed97a310-77e4-4823-bf67-bd19ab20260c.jpg.296x216.jpg
20200208,徐汇,建国西路,襄阳公寓 高区视野开阔 精装修电梯房 房龄新品质高,1865万,3室2厅 | 156.78平米 | 南 | 精装 | 中楼层(共28层) | 2006年建 | 板楼,
20200208,徐汇,建国西路,徐汇珍藏版老别墅，名人故居大开间三面临空，品相上乘,4399万,4室2厅 | 259.5平米 | 南 | 精装 | 低楼层(共1层) | 2005年建 | 板楼,https://image1.ljcdn.com/x-se/310000-frame/cdcd32f4-ce8f-4b8d-b38c-8496399da812.jpg.296x216.jpg
20200208,徐汇,建国西路,永康路142弄 1室1厅 360万,360万,1室1厅 | 30.31平米 | 东 | 其他 | 低楼层(共3层) | 1940年建 | 板楼,
20200208,徐汇,建国西路,陕西南路汇景苑，带产权车位，双南两房五年唯一,1120万,2室2厅 | 102.63平米 | 西南 | 精装 | 低楼层(共37层) | 1999年建 | 板塔结合,https://image1.ljcdn.com/shfdfs-image/20170922/2cd4d79e-0fbc-4694-b741-d9d1dd52f643.jpg.296x216.jpg
20200208,徐汇,建国西路,陕西南路凯德打造+租客住提前约（诚意）+客厅挑高6米房主自荐,1660万,4室2厅 | 204.66平米 | 西南 | 精装 | 中楼层(共33层) | 1999年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-c977f3c2-4910-40d3-9c40-87b7c84705bc.jpg.296x216.jpg
20200208,徐汇,建国西路,一楼使用权，厨房卫生都套内独用一门关。,450万,1室1厅 | 28.2平米 | 暂无数据 | 精装 | 低楼层(共1层) | 1984年建 | 板塔结合,https://image1.ljcdn.com/shfdfs-image/20171029/8319dde7-074b-4306-a47c-943f7b9b147b.jpg.296x216.jpg
20200208,徐汇,建国西路,使用权房 襄阳南路358弄 向阳 朝南,650万,2室2厅 | 45.8平米 | 南 | 精装 | 低楼层(共2层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/22b440eb-5849-47b0-8947-e3c170bed8c0.jpg.296x216.jpg
20200208,徐汇,建国西路,整栋新里，出行方便，全新装修！,1900万,3室3厅 | 105平米 | 南 | 精装 | 低楼层(共3层) | 1937年建 | 板楼,https://image1.ljcdn.com/310000-inspection/e3085a22-5bb2-49fe-9b1b-59e299738c5c.jpg.296x216.jpg
20200208,徐汇,建国西路,汾阳路 低调公寓 复式双层 80平露台 共计5卧室,4300万,5室2厅 | 390.88平米 | 南 | 精装 | 高楼层(共12层)  | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/763d2c04-217a-4c98-adce-ed7e9fc9bf67.png.296x216.jpg
