20200208,闵行,老闵行,急卖，精装大三房，前后无遮挡，位置安静舒适,378万,3室2厅 | 111.61平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2d4a43f0-50e7-49bc-8ea3-354f15f32c86.jpg.296x216.jpg
20200208,闵行,老闵行,此房满五唯一，精装修，楼层好采光好，交通便利,470万,3室2厅 | 127.86平米 | 南 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qRqWhRZeO_1.jpg.296x216.jpg
20200208,闵行,老闵行,诚心房东在卖。临河南北通透。看房联系维护人。,440万,2室2厅 | 103.22平米 | 南 北 | 简装 | 中楼层(共11层) | 2008年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/pc1_GEDXfTGcZ_1.jpg.296x216.jpg
20200208,闵行,老闵行,南北通透户型诚意房东在售。看房联系维护人。,375万,2室2厅 | 90.28平米 | 南 北 | 精装 | 中楼层(共18层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_0aE5KdXsY_1.jpg.296x216.jpg
20200208,闵行,老闵行,碧江广场旁边小户型，看房方便中间楼层,184万,2室1厅 | 56.17平米 | 南 北 | 简装 | 中楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-671836a2-2779-4d06-af87-4880484fb282.jpg.296x216.jpg
20200208,闵行,老闵行,此房满两年，靠5号线东川路地铁站，房东诚心卖。,230万,2室1厅 | 59.82平米 | 南 | 简装 | 低楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_lYB8dy1wf_1.jpg.296x216.jpg
20200208,闵行,老闵行,1楼带天井，满五年唯一，业主诚心卖,220万,2室1厅 | 56.78平米 | 南 北 | 精装 | 低楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_h4Xy0QPOe_1.jpg.296x216.jpg
20200208,闵行,老闵行,轨交旁交通便利，配套完善，一楼带院子，诚心出售。,128万,1室1厅 | 40.66平米 | 南 | 简装 | 低楼层(共4层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qnON01DZC_1.jpg.296x216.jpg
20200208,闵行,老闵行,南北两房  全明户型 采光好  交通方便,359万,2室2厅 | 73平米 | 南 | 简装 | 中楼层(共17层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_bpwhrBhoo_1.jpg.296x216.jpg
20200208,闵行,老闵行,小区双南户型，楼层好，业主诚心卖。,328万,2室1厅 | 81.69平米 | 南 | 其他 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wfoFGhw5v_1.jpg.296x216.jpg
20200208,闵行,老闵行,售后公房，房型方正，房东急售，价格可谈,250万,2室1厅 | 70.41平米 | 南 | 精装 | 低楼层(共18层) | 1993年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_ilnMR1rbb_1.jpg.296x216.jpg
20200208,闵行,老闵行,高华小区 2室1厅 170万,170万,2室1厅 | 54.96平米 | 南 | 简装 | 低楼层(共5层) | 1981年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_AnezZQIxx_1.jpg.296x216.jpg
20200208,闵行,老闵行,房东看好房子了，诚意出售，看房都很方便,165万,2室0厅 | 49.17平米 | 南 | 精装 | 高楼层(共5层) | 1982年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-73db923a-2e79-40c3-8f42-07d7fc985764.jpg.296x216.jpg
20200208,闵行,老闵行,双南两房，电梯房，大平房，单价适宜,280万,2室1厅 | 106.53平米 | 南 | 简装 | 低楼层(共18层) | 1999年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_pUTfOpzuW_1.jpg.296x216.jpg
20200208,闵行,老闵行,位置好，楼间距大，采光好，电梯房,285万,2室1厅 | 87.48平米 | 南 | 其他 | 低楼层(共18层) | 1993年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/test-a3762744-dbef-4de2-bbe9-74b4d4235218.png.296x216.jpg
20200208,闵行,老闵行,红旗小区，小户型，出行方便，配套完善，满五年唯一房主自荐,102万,1室1厅 | 34.5平米 | 南 | 简装 | 高楼层(共4层) | 1977年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f22c0156-a0db-4a5d-a6fb-79d9fed9f7a0.jpg.296x216.jpg
20200208,闵行,老闵行,夏朵园 精装电梯两房+满五唯一税费少+看房方便房主自荐,329万,2室2厅 | 97.13平米 | 南 | 精装 | 高楼层(共12层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-56a36fba-262e-4f7e-a437-bad756265e92.jpg.296x216.jpg
20200208,闵行,老闵行,7楼，靠马路，朝北视野开阔！进出门方便！,305万,2室2厅 | 96.9平米 | 东南 | 精装 | 中楼层(共12层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f0386f4f-397b-4e68-b5c0-e0eba388305a.jpg.296x216.jpg
20200208,闵行,老闵行,东江小区 2室1厅 260万房主自荐,260万,2室1厅 | 87.62平米 | 南 北 | 其他 | 低楼层(共18层) | 1993年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-b2a98fde-e3f6-4114-a188-dca21467e391.jpg.296x216.jpg
20200208,闵行,老闵行,剑桥丽苑南北两房，一楼带院子，通风采光没问题！,350万,2室2厅 | 90平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-697adcbf-48e9-4229-bbc9-b21d28cf3e73.jpg.296x216.jpg
20200208,闵行,老闵行,丽都城假日景苑 3室2厅 498万房主自荐,498万,3室2厅 | 123.09平米 | 南 | 精装 | 低楼层(共6层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_mgMRSJLRh_1.jpg.296x216.jpg
20200208,闵行,老闵行,自住装修！顶楼，装修保养不错！看房提前约,320万,2室2厅 | 103.45平米 | 南 | 精装 | 高楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a5d2595d-0d6b-4d77-b738-86748d4e0e7d.jpg.296x216.jpg
20200208,闵行,老闵行,温馨大两房，全明户型，采光优越，满五年，看房预约房主自荐,159万,2室1厅 | 59平米 | 南 西南 | 精装 | 高楼层(共6层) | 1989年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RBQ0IYaWK_1.jpg.296x216.jpg
20200208,闵行,老闵行,喜欢大花园的朋友看过来，此房花园媲美别墅花园，三房,440万,3室2厅 | 114.94平米 | 南 | 简装 | 低楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-745e1d60-d010-4e35-bb27-2f2e35348d31.jpg.296x216.jpg
20200208,闵行,老闵行,品质小区，交通便利，配套成熟，产权清晰,390万,2室2厅 | 92.45平米 | 南 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jLNbzoai3_1.jpg.296x216.jpg
20200208,闵行,老闵行,中间楼层2+1房型采光好通透位置佳诚意出售,398万,2室2厅 | 84.87平米 | 南 | 简装 | 中楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WKnpaYd4H_1.jpg.296x216.jpg
20200208,闵行,老闵行,满五唯一税少 中间楼层 价格好谈,455万,3室2厅 | 117.9平米 | 南 | 简装 | 低楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xEbvLrJqg_1.jpg.296x216.jpg
20200208,闵行,老闵行,北欧丽景 3室2厅 450万,450万,3室2厅 | 106.12平米 | 南 | 简装 | 高楼层(共6层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_pAWfJLAjB_1.jpg.296x216.jpg
20200208,闵行,老闵行,富仕名邸顶楼有阁楼露台，满五唯一税少,368万,3室2厅 | 109.28平米 | 南 北 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_5YPNh7zWZ_1.jpg.296x216.jpg
20200208,闵行,老闵行,万科中间位置两室 无可挑剔一切皆优 预购从速,355万,2室2厅 | 77平米 | 南 | 精装 | 高楼层(共25层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ZWixINn8Y_1.jpg.296x216.jpg
20200208,闵行,老闵行,房子居家装修，干净清爽，双阳台,338万,2室1厅 | 102.77平米 | 南 | 精装 | 中楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_lavPruaXk_1.jpg.296x216.jpg
20200208,闵行,老闵行,精装修大三房 ，飞机户型，税费少，房东诚心卖,380万,3室2厅 | 109.39平米 | 南 | 精装 | 中楼层(共12层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_I6AKOkV8D_1.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新村二街坊  精装带地暖  看房方便,445万,3室2厅 | 107平米 | 南 北 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_G8CCUidYR_1.jpg.296x216.jpg
20200208,闵行,老闵行,星河景苑 1室1厅 230万,230万,1室1厅 | 58.69平米 | 南 | 简装 | 高楼层(共17层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Xg7OeQGTo_1.jpg.296x216.jpg
20200208,闵行,老闵行,三百碗买两房带阁楼  本小区仅此一套,316万,2室2厅 | 90.58平米 | 南 北 | 简装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_d5gkTpjeS_1.jpg.296x216.jpg
20200208,闵行,老闵行,鹤北新村二街坊  三开间朝南  看房方便,410万,2室2厅 | 97.5平米 | 南 北 | 精装 | 中楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_YlWtcSj9A_1.jpg.296x216.jpg
20200208,闵行,老闵行,电机五村 2室1厅 136万,136万,2室1厅 | 48.42平米 | 南 | 简装 | 中楼层(共5层) | 1979年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_MMxj2muKg_1.jpg.296x216.jpg
20200208,闵行,老闵行,东江小区 2室1厅 288万,288万,2室1厅 | 89.82平米 | 南 北 | 其他 | 中楼层(共5层) | 1958年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_MVlLfZTey_1.jpg.296x216.jpg
20200208,闵行,老闵行,新华小区双南两房，采光好，看房方便，诚意出售,182万,2室1厅 | 58.09平米 | 南 | 简装 | 高楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_b9Lpqpolq_1.jpg.296x216.jpg
20200208,闵行,老闵行,东江小区 2室1厅 248万,248万,2室1厅 | 79.03平米 | 南 | 其他 | 高楼层(共5层)  | 暂无数据,https://image1.ljcdn.com/310000-inspection/pc1_3sS4BjQII_1.jpg.296x216.jpg
20200208,闵行,老闵行,小区位置好，楼层好，房东诚心出售。,380万,3室2厅 | 91.96平米 | 南 北 | 精装 | 中楼层(共28层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_mZxquDwtg_1.jpg.296x216.jpg
20200208,闵行,老闵行,7楼，电梯房7楼，中等楼层。采光充足，视野开阔,304万,2室2厅 | 97.95平米 | 南 北 | 精装 | 高楼层(共12层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_EPnyntXJK_1.jpg.296x216.jpg
20200208,闵行,老闵行,双南电梯俩房，居家装修可直接入住，满五唯一,320万,2室2厅 | 102.29平米 | 南 | 精装 | 低楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_X5spUJhrz_1.jpg.296x216.jpg
20200208,闵行,老闵行,万科城 2室1厅 333万房主自荐,333万,2室1厅 | 78.18平米 | 南 | 精装 | 低楼层(共28层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_sJ0QkGrzN_1.jpg.296x216.jpg
20200208,闵行,老闵行,南北三房采光通风好，前后无遮挡视野好，居中位置,410万,3室2厅 | 125.57平米 | 南 | 精装 | 中楼层(共5层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_x1wAmgt6B_1.jpg.296x216.jpg
20200208,闵行,老闵行,龙湖旁 次新房 2012年电梯房  全明户型房主自荐,370万,2室2厅 | 90.3平米 | 南 北 | 精装 | 低楼层(共18层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_bu5ToM4Ja_1.jpg.296x216.jpg
