district,town_name,description,listed_price,layout,total_area,direction,decoration_rate,stairs,built_year,building_type,rooms,living_rooms,floor_height,total_floors,m5w1,near_facilities,historical,log_price,binned_total_floors,living_room_ratio
pudong,yangjing,地处内环内三房 业主诚售 超大阳台,750.0,3室2厅 ,124.23, 东 , 精装 ,低楼层(共12层),1998-01-01, 板楼,3,2,低,12,不满五,False,False,6.620073206530356,low,0.6666666666666666
pudong,beicai,景泰嘉苑 3室2厅 640万,640.0,3室2厅 ,122.01, 南 北 , 精装 ,高楼层(共6层),2003-01-01, 板楼,3,2,高,6,不满五,False,False,6.461468176353717,low,0.6666666666666666
minhang,huacao,一链倾城，有爱有家。美邻苑，1室1厅，精装修,250.0,1室1厅 ,55.54, 南 , 精装 ,高楼层(共6层),2001-01-01, 板楼,1,1,高,6,不满五,False,False,5.521460917862246,low,1.0
minhang,jinganxincheng,近九号线地铁，中间楼层，边套全明户型，房东已看好房必看好房,330.0,2室1厅 ,61.48, 南 , 简装 ,中楼层(共6层),1994-01-01, 板楼,2,1,中,6,不满五,True,False,5.799092654460526,low,0.5
minhang,jinganxincheng,精装修 双南两房 采光好 产权清晰 房东诚售,360.0,2室1厅 ,58.0, 南 北 , 精装 ,高楼层(共6层),1998-01-01, 板楼,2,1,高,6,不满五,False,False,5.886104031450156,low,0.5
baoshan,yanghang,前排高层采光好 精装修  诚心出售,365.0,2室2厅 ,91.34, 南 北 , 精装 ,高楼层(共14层),2011-01-01, 板楼,2,2,高,14,不满五,False,False,5.8998973535824915,low,1.0
xuhui,hengshanlu,高安路南北大两房东边套全明！采光全天，售后公房！,600.0,2室1厅 ,48.97, 南 , 简装 ,中楼层(共6层),1980-01-01, 板楼,2,1,中,6,不满五,False,False,6.396929655216146,low,0.5
pudong,jinyang,香山新村~双南两房一厅小区中间位置采光好，诚意出售,285.0,2室1厅 ,59.87, 南 , 精装 ,高楼层(共6层),1995-01-01, 板楼,2,1,高,6,不满五,False,False,5.652489180268651,low,0.5
minhang,qibao,品鉴佳宝两房，楼层佳，双阳台，出行便捷必看好房,298.0,2室1厅 ,68.81, 南 , 简装 ,高楼层(共6层),1994-01-01, 板楼,2,1,高,6,不满五,False,False,5.697093486505405,low,0.5
xuhui,huadongligong,梅陇四村 2室1厅 310万,310.0,2室1厅 ,62.72, 东南 , 精装 ,高楼层(共6层),1994-01-01, 板楼,2,1,高,6,不满五,False,False,5.736572297479192,low,0.5
pudong,chuansha,东站边精装修 大三房 随时看无论是自住还是都是不错,275.0,3室2厅 ,104.17, 南 , 精装 ,中楼层(共6层),2007-01-01, 板楼,3,2,中,6,不满五,False,False,5.616771097666572,low,0.6666666666666666
minhang,chunshen,银泰苑新挂两房 动迁且只有一套 税费少 装修好 诚意必看好房,343.0,2室2厅 ,84.9, 南 北 , 精装 ,高楼层(共11层),2009-01-01, 板楼,2,2,高,11,不满五,False,False,5.8377304471659395,low,1.0
minhang,huacao,虹桥商务区两房两厅 原始动迁 位置好 业主诚意出售！,373.0,2室2厅 ,82.69, 南 北 , 简装 ,低楼层(共13层),2009-01-01, 板楼,2,2,低,13,不满五,False,False,5.921578419643816,low,1.0
pudong,weifang,【新出】明珠A电梯自住精装南北全明两室，欢迎看房！,575.0,2室1厅 ,67.07, 南 北 , 精装 ,低楼层(共25层),1991-01-01, 塔楼,2,1,低,25,不满五,False,False,6.354370040797351,high,0.5
pudong,weifang,小区中间位置， 产权清晰 不靠马路 中间楼层,455.0,1室1厅 ,35.98, 南 , 其他 ,中楼层(共6层),1989-01-01, 板楼,1,1,中,6,不满五,False,False,6.12029741895095,low,1.0
xuhui,longhua,04年花园式住宅、南北直通双阳台、满五唯一、双飘窗必看好房,680.0,2室2厅 ,98.44, 南 北 , 精装 ,低楼层(共13层),2004-01-01, 板楼,2,2,低,13,满五唯一,False,False,6.522092798170152,low,1.0
pudong,jinyang,{总价低，单价低，精装修，采光好}过渡优选——GO房主自荐,220.0,1室1厅 ,48.8, 南 , 简装 ,高楼层(共6层),1993-01-01, 板楼,1,1,高,6,不满五,False,False,5.393627546352362,low,1.0
pudong,yangsiqiantan,瀚林苑含车位 两卫 无个税 双阳台中环商品房,642.0,2室2厅 ,108.01, 南 , 精装 ,低楼层(共11层),1994-01-01, 板楼,2,2,低,11,不满五,False,False,6.464588303689961,low,1.0
xuhui,tianlin,田林一村 1室1厅 258万,258.0,1室1厅 ,40.26, 南 , 其他 ,中楼层(共5层),1983-01-01, 板楼,1,1,中,5,不满五,False,False,5.552959584921617,low,1.0
pudong,beicai,中环内，近地铁一手动迁无增值税，品质小区绿化高。,508.0,2室2厅 ,89.33, 南 , 精装 ,6层,2009-01-01, 板楼,2,2,高,6,不满五,True,False,6.230481447578482,low,1.0
pudong,tangqiao,地铁口+精装修+南北通+楼层好+诚意卖！,234.0,1室1厅 ,38.1, 南 , 精装 ,高楼层(共6层),1987-01-01, 板楼,1,1,高,6,不满五,True,False,5.455321115357702,low,1.0
pudong,lujiazui,必看好房，朝南一室户，带阳台，中区楼层，随时看！,225.0,1室1厅 ,38.17, 南 , 精装 ,高楼层(共6层),1986-01-01, 板楼,1,1,高,6,不满五,False,False,5.41610040220442,low,1.0
xuhui,jianguoxilu,永康路142弄 1室1厅 360万,360.0,1室1厅 ,30.31, 东 , 其他 ,低楼层(共3层),1940-01-01, 板楼,1,1,低,3,不满五,False,True,5.886104031450156,very low,1.0
pudong,yangsiqiantan,杨思前滩+8号线杨思地铁口+小区中间位置+一梯三户,220.0,1室1厅 ,40.95, 南 , 简装 ,低楼层(共6层),1994-01-01, 板楼,1,1,低,6,不满五,True,False,5.393627546352362,low,1.0
minhang,qibao,佳宝稀有户型，中间楼层，厅带阳台，随时可看,278.0,1室1厅 ,48.48, 南 , 简装 ,高楼层(共6层),1994-01-01, 板楼,1,1,高,6,不满五,False,False,5.627621113690637,low,1.0
baoshan,gongkang,三开间朝南 高区正气大四房 人车分流  小区中间位置,756.0,4室2厅 ,126.02, 南 北 , 精装 ,中楼层(共18层),2012-01-01, 板楼,4,2,中,18,不满五,False,False,6.628041376179533,low,0.5
baoshan,dahua,新出好房，双南中层采光好，近商圈，不靠马路，速来,332.0,2室1厅 ,66.47, 南 , 简装 ,低楼层(共6层),1996-01-01, 板楼,2,1,低,6,不满五,False,False,5.805134968916488,low,0.5
pudong,jinyang,此房为电梯大两房，中区位置，全明户型，采光好通透,630.0,2室2厅 ,101.0, 南 , 简装 ,中楼层(共18层),2000-01-01, 塔楼,2,2,中,18,不满五,False,False,6.4457198193855785,low,1.0
baoshan,gongfu,链家优选，中层南北两房，满五唯一，厨卫分明，随时看房主自荐,321.0,2室2厅 ,78.71, 南 , 简装 ,低楼层(共6层),2000-01-01, 板楼,2,2,低,6,满五唯一,False,False,5.771441123130016,low,1.0
pudong,lianyang,面朝世纪公园，226平大四房，税少，2/9/18号线，诚售,1880.0,4室2厅 ,226.96, 南 , 精装 ,中楼层(共4层),2002-01-01, 板楼,4,2,中,4,不满五,True,False,7.539027055823995,low,0.5
xuhui,hengshanlu,卫乐公寓：优秀历史保护建筑，高层出售，看房方便！,2350.0,2室2厅 ,148.18, 南 , 精装 ,中楼层(共12层),1936-01-01, 板楼,2,2,中,12,不满五,False,True,7.762170607138205,low,1.0
pudong,caolu,南进门北花园  满五唯一 精装修 中间套必看好房,1080.0,3室2厅 ,183.73, 南 , 简装 ,3层,2004-01-01, 板楼 | 联排别墅,3,2,高,3,满五唯一,False,False,6.984716320118266,very low,0.6666666666666666
pudong,kangqiao,飞机户型大三房两卫，业主诚心出售，装修保养好,550.0,3室2厅 ,117.29, 南 , 精装 ,低楼层(共14层),2004-01-01, 板楼,3,2,低,14,不满五,False,False,6.309918278226516,low,0.6666666666666666
minhang,huacao,原始动迁，高楼层，视野宽阔，采光充足,238.0,1室1厅 ,60.0, 南 , 毛坯 ,高楼层(共13层),2013-01-01, 板楼,1,1,高,13,不满五,False,False,5.472270673671475,low,1.0
pudong,yangsiqiantan,杨思前滩+业主置换+诚意出售+8号线杨思站+一手动迁,340.0,1室1厅 ,49.97, 南 , 简装 ,低楼层(共11层),2007-01-01, 板楼,1,1,低,11,不满五,False,False,5.8289456176102075,low,1.0
pudong,lujiazui,通透大2房，满5唯一税费少，房东诚心出售，保养佳！！,1575.0,2室1厅 ,166.04, 西北 , 精装 ,中楼层(共56层),1994-01-01, 板楼,2,1,中,56,不满五,False,False,7.362010551259734,very high,0.5
pudong,meiyuan1,飞机户型三房，毛坯房可以根据格局改动，位置安静！,1449.0,3室2厅 ,138.0, 南 北 , 精装 ,低楼层(共18层),1994-01-01, 板楼,3,2,低,18,不满五,False,False,7.278628942320682,low,0.6666666666666666
pudong,gaohang,高区景观楼层，C7户型，房型正气，自住装修保养好,536.0,2室2厅 ,100.02, 南 , 精装 ,高楼层(共16层),2007-01-01, 板楼,2,2,高,16,不满五,False,False,6.284134161070802,low,1.0
pudong,yangsiqiantan,杨思前滩+板式南北两房+距离地铁6号线地铁1.2千米,375.0,2室1厅 ,67.25, 南 , 精装 ,中楼层(共6层),2000-01-01, 板楼,2,1,中,6,不满五,True,False,5.926926025970411,low,0.5
minhang,chunshen,锦乐馨苑 房型正气 电梯房非底楼 小区环境好 诚意出售,280.0,1室1厅 ,62.0, 南 , 毛坯 ,低楼层(共16层),2015-01-01, 板楼,1,1,低,16,不满五,False,False,5.634789603169249,low,1.0
pudong,zhoupu,明天华城三期，户型南北通，人工湖湖景房，交通便利,680.0,3室2厅 ,149.0, 南 北 , 毛坯 ,低楼层(共18层),2014-01-01, 板楼,3,2,低,18,不满五,False,False,6.522092798170152,low,0.6666666666666666
pudong,huinan,龙源星城+大三房+小区环境优美+采光好,270.0,4室1厅 ,175.08, 南 , 毛坯 ,低楼层(共6层),2001-01-01, 板楼,4,1,低,6,不满五,False,False,5.598421958998375,low,0.25
minhang,pujiang1,距离轨道交通300米，总价低，税费少，户型正气,240.0,2室2厅 ,77.32, 南 , 毛坯 ,低楼层(共11层),2013-01-01, 板楼,2,2,低,11,不满五,False,False,5.480638923341991,low,1.0
minhang,jinganxincheng,九歌花园电梯复式四房 客厅3米8 单价低近大虹桥漕河泾,820.0,4室2厅 ,130.13, 南 , 简装 ,中楼层(共8层),2001-01-01, 板楼,4,2,中,8,不满五,False,False,6.709304340258298,low,0.5
baoshan,zhangmiao,楼层好，一梯两户，全明，钥匙房，婚房，养老房,193.0,1室1厅 ,42.49, 南 , 简装 ,低楼层(共6层),1991-01-01, 板楼,1,1,低,6,不满五,False,False,5.262690188904886,low,1.0
minhang,jinganxincheng,大上海国际花园酒店公寓 2房间1卫 360万,360.0,1室1厅 ,57.7, 南 , 精装 ,高楼层(共11层),2008-01-01, 塔楼,1,1,高,11,不满五,False,False,5.886104031450156,low,1.0
minhang,huacao,一链倾城，马德里洋房，高区八角形餐厅设计,680.0,1室2厅 ,89.06, 南 北 , 精装 ,中楼层(共18层),2014-01-01, 板楼,1,2,中,18,不满五,False,False,6.522092798170152,low,2.0
minhang,chunshen,中间楼层 小区位置ZUI好的一栋 诚意出售房主自荐,669.0,3室2厅 ,100.01, 南 , 精装 ,低楼层(共18层),2015-01-01, 板楼,3,2,低,18,不满五,False,False,6.505784060128229,low,0.6666666666666666
pudong,zhangjiang,新出精装联排边套，满五年唯一税少，业主诚意出售,1160.0,4室2厅 ,188.31, 南 , 精装 ,3层,2009-01-01, 板楼 | 联排别墅,4,2,高,3,满五不唯一,False,False,7.05617528410041,very low,0.5
pudong,meiyuan1,全明户型，户型好，采光好，配套完善，小陆家嘴之称,1800.0,4室2厅 ,193.0, 南 北 , 毛坯 ,中楼层(共26层),1994-01-01, 板楼,4,2,中,26,不满五,False,False,7.495541943884256,high,0.5
minhang,huacao,虹桥商务区诚售边套一房，原始动迁税费低,258.0,1室1厅 ,59.88, 南 北 , 毛坯 ,高楼层(共13层),2011-01-01, 板楼,1,1,高,13,不满五,False,False,5.552959584921617,low,1.0
pudong,zhoupu,汇腾南苑 2室1厅 280万,280.0,2室1厅 ,82.0, 南 , 精装 ,低楼层(共14层),2007-01-01, 板楼,2,1,低,14,不满五,False,False,5.634789603169249,low,0.5
pudong,jinqiao,6/9号线，双南+金桥公园+大拇指广场+教育设施齐全。,405.0,2室2厅 ,70.23, 南 , 简装 ,高楼层(共6层),1997-01-01, 板楼,2,2,高,6,不满五,True,False,6.003887067106539,low,1.0
minhang,huacao,此房15年建成，楼龄新，位置好，配套齐全，交通便利,185.0,2室1厅 ,51.25, 南 , 精装 ,高楼层(共11层),1994-01-01, 塔楼,2,1,高,11,不满五,False,False,5.220355825078324,low,0.5
pudong,lujiazui,Central of 陆家嘴，交通便利， 满五唯一税费少,2200.0,3室1厅 ,205.11, 南 , 精装 ,43层,2005-01-01, 板楼,3,1,高,43,满五唯一,False,False,7.696212639346407,very high,0.3333333333333333
minhang,gumei,新时代景庭  三房朝南 随意改四房 精装修拎包入住房主自荐,1160.0,3室2厅 ,143.77, 南 , 精装 ,中楼层(共8层),2004-01-01, 板楼,3,2,中,8,不满五,False,False,7.05617528410041,low,0.6666666666666666
pudong,beicai,南北通小三房2013年次新房，明窗设计浅色装修刷卡入户,1180.0,3室2厅 ,123.35, 南 , 精装 ,低楼层(共19层),2013-01-01, 板楼,3,2,低,19,不满五,False,False,7.07326971745971,low,0.6666666666666666
jiading,shangda,精品四楼无遮挡，动静分离是错层，满五唯一无个税必看好房,433.0,2室2厅 ,92.69, 南 北 , 精装 ,中楼层(共6层),2001-01-01, 板楼,2,2,中,6,满五唯一,False,False,6.07073772800249,low,1.0
pudong,tangqiao,地铁4/6，内环内诚意出售，看房方便,208.0,1室1厅 ,33.63, 南 , 精装 ,中楼层(共6层),1984-01-01, 板楼,1,1,中,6,不满五,True,False,5.337538079701318,low,1.0
pudong,jinyang,满五年且唯一 精装修拎包入住 刚需好选择,170.0,1室1厅 ,28.79, 南 , 简装 ,中楼层(共6层),1995-01-01, 板楼,1,1,中,6,满五不唯一,False,False,5.135798437050262,low,1.0
pudong,weifang,潍坊一村 2室0厅 320万,320.0,2室0厅 ,51.63, 南 , 简装 ,高楼层(共6层),1985-01-01, 板楼,2,0,高,6,不满五,False,False,5.768320995793772,low,0.0
xuhui,tianlin,11年板式南北两房，房东诚意出售，产权清晰，停车方便,760.0,2室2厅 ,86.86, 南 , 精装 ,低楼层(共18层),2011-01-01, 板楼,2,2,低,18,不满五,False,False,6.633318433280377,low,1.0
pudong,biyun,中楼层，大两房，满五年唯一，诚意出售,538.0,2室1厅 ,78.8, 南 北 , 精装 ,中楼层(共6层),1995-01-01, 板楼,2,1,中,6,满五不唯一,False,False,6.2878585601617845,low,0.5
pudong,nanmatou,东方明珠国际公寓 2室1厅 620万,620.0,2室1厅 ,84.28, 南 , 简装 ,低楼层(共25层),2005-01-01, 板楼,2,1,低,25,不满五,False,False,6.429719478039138,high,0.5
pudong,beicai,中环内北蔡单价3万7，商品房顶楼复式，带车位+露台。,545.0,4室2厅 ,145.83, 南 , 精装 ,高楼层(共6层),2000-01-01, 板楼,4,2,高,6,不满五,False,False,6.300785794663244,low,0.5
minhang,laominhang,顶楼复式房 视野好 储物空间大 居住舒适,480.0,2室2厅 ,90.52, 南 北 , 精装 ,高楼层(共18层),2010-01-01, 板楼,2,2,高,18,不满五,False,False,6.173786103901937,low,1.0
pudong,biyun,此房位置安静，户型明亮，格局宽敞，五房，满五年。,3900.0,5室2厅 ,443.55, 南 , 精装 ,2层,2005-01-01, 板楼 | 双拼别墅,5,2,高,2,满五不唯一,False,False,8.268731832117737,very low,0.4
xuhui,caohejing,桂林路地铁口/双轨覆盖/大天井/南北通两房/看房方便,570.0,2室1厅 ,83.35, 南 , 简装 ,低楼层(共6层),1995-01-01, 板楼,2,1,低,6,不满五,True,False,6.345636360828596,low,0.5
baoshan,gongkang,：共康七村 一梯两户 户型正气 新房买好 诚心出售,273.0,2室1厅 ,67.59, 南 , 精装 ,高楼层(共7层),1998-01-01, 板楼,2,1,高,7,不满五,False,False,5.60947179518496,low,0.5
pudong,beicai,满五唯一，2楼，俩房朝南，7号线500米，业主诚意出售,350.0,2室1厅 ,70.37, 南 , 简装 ,低楼层(共6层),1995-01-01, 板楼,2,1,低,6,满五唯一,False,False,5.857933154483459,low,0.5
jiading,shangda,7/15双轨交汇 近上海大学 南北两房 中间楼层 商圈完整,438.0,2室2厅 ,87.76, 南 , 精装 ,中楼层(共6层),2004-01-01, 板楼,2,2,中,6,不满五,True,False,6.082218910376446,low,1.0
minhang,pujiang1,商品房，，可做三.房，拎包入住，有钥匙，诚意卖。必看好房,248.0,2室2厅 ,75.87, 南 , 精装 ,中楼层(共14层),2008-01-01, 板楼,2,2,中,14,不满五,False,False,5.5134287461649825,low,1.0
pudong,caolu,小区很好位置，交通便利，出行方便，业主诚心出售房主自荐,380.0,2室2厅 ,82.46, 南 , 简装 ,低楼层(共6层),2004-01-01, 板楼,2,2,低,6,不满五,False,False,5.940171252720432,low,1.0
pudong,beicai,一手动迁，满五唯一，双轨交通，多层二楼，刚需小三房,415.0,3室1厅 ,86.0, 南 , 简装 ,低楼层(共6层),1994-01-01, 板楼,3,1,低,6,满五唯一,False,False,6.028278520230698,low,0.3333333333333333
xuhui,changqiao,罗秀河景房，中间楼层，采光好，通风好，适宜各种人群,195.0,1室1厅 ,41.12, 南 东 , 毛坯 ,中楼层(共6层),1995-01-01, 板楼,1,1,中,6,不满五,False,False,5.272999558563747,low,1.0
minhang,zhuanqiao,双南全明户型，业主诚售，看房随时,223.0,2室1厅 ,62.18, 南 , 简装 ,高楼层(共6层),1995-01-01, 板楼,2,1,高,6,不满五,False,False,5.407171771460119,low,0.5
pudong,zhoupu,近地铁，动迁满五年，全南户型，楼层好，采光充足,285.0,2室2厅 ,82.03, 南 , 毛坯 ,低楼层(共12层),2006-01-01, 板楼,2,2,低,12,满五不唯一,True,False,5.652489180268651,low,1.0
pudong,lujiazui,陆家嘴大两房，全明户型，东边套，随时看房,680.0,2室2厅 ,114.19, 西南 , 精装 ,低楼层(共25层),1994-01-01, 塔楼,2,2,低,25,不满五,False,False,6.522092798170152,high,1.0
xuhui,xietulu,肇嘉浜路 电梯两房  房型方正 采光无遮挡 位置优越,498.0,2室1厅 ,72.0, 东北 , 简装 ,低楼层(共14层),1986-01-01, 塔楼,2,1,低,14,不满五,False,False,6.210600077024653,low,0.5
minhang,jinganxincheng,一楼带42平大花园，满五唯一，三开间朝南，采光无遮挡,695.0,3室2厅 ,123.74, 南 , 其他 ,低楼层(共6层),1996-01-01, 板楼,3,2,低,6,满五唯一,False,False,6.543911845564792,low,0.6666666666666666
pudong,lingangxincheng,海芦月华苑，清水毛坯大三房，满五税少，诚心出售。,185.0,3室2厅 ,123.0, 暂无数据 , 毛坯 ,低楼层(共5层),2008-01-01, 板楼,3,2,低,5,满五不唯一,False,False,5.220355825078324,low,0.6666666666666666
pudong,sanlin,顶楼复式，带18平露台，一手动迁，满五唯一，随时看房主自荐,480.0,3室2厅 ,96.42, 南 , 简装 ,高楼层(共6层),1998-01-01, 板楼,3,2,高,6,满五唯一,False,False,6.173786103901937,low,0.6666666666666666
pudong,zhangjiang,品质小区，户型正气，嫩被通风，看房方便，小区央位,665.0,3室2厅 ,122.88, 南 , 其他 ,中楼层(共6层),2003-01-01, 板楼,3,2,中,6,不满五,False,False,6.499787040655854,low,0.6666666666666666
xuhui,jianguoxilu,中区，位置安静 精装朝南2房 看房方便,1090.0,2室2厅 ,102.63, 暂无数据 , 精装 ,低楼层(共37层),1999-01-01, 板塔结合,2,2,低,37,不满五,False,False,6.993932975223189,high,1.0
minhang,chunshen,精装修  高楼层两房，采光充足，通风性好,365.0,2室1厅 ,85.13, 南 北 , 精装 ,高楼层(共9层),2009-01-01, 板楼,2,1,高,9,不满五,False,False,5.8998973535824915,low,0.5
